Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Store_ID,Location,Size,Category,Year,Month,Day,Weekday,Is_Weekend,onetime_customers,repeat_customers,latitude,longitude,is_holiday,holiday_name,temperature,season,weather_condition
541,5/8/2024,1,Male,18,Beauty,3,25,75,S001,New York,Large,flagship,2024,5,8,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Time of Remembrance and Reconciliation for Those Who Lost Their Lives during the Second World War,39,Spring,Hazy
542,4/13/2024,1,Female,58,Clothing,2,30,60,S001,New York,Large,flagship,2024,4,13,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,Thomas Jefferson's Birthday,43,Spring,Showers
543,6/6/2024,1,Female,43,Electronics,4,300,1200,S001,New York,Large,flagship,2024,6,6,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Day of the Russian Language,57,Summer,Drizzle
544,10/2/2024,1,Male,41,Clothing,4,30,120,S001,New York,Large,flagship,2024,10,2,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day of Non-Violence,68,Autumn,Foggy
545,1/23/2024,1,Female,36,Electronics,4,30,120,S001,New York,Large,flagship,2024,1,23,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,43,Winter,Sunny
546,1/1/2024,1,Male,46,Beauty,3,500,1500,S001,New York,Large,flagship,2024,1,1,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,New Year's Day,62,Winter,Snow
547,12/7/2024,1,Male,31,Electronics,1,500,500,S001,New York,Large,flagship,2024,12,7,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,International Civil Aviation Day,79,Winter,Snow
548,12/6/2024,1,Male,47,Beauty,3,30,90,S001,New York,Large,flagship,2024,12,6,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,St Nicholas Day,69,Winter,Snow
549,12/7/2024,1,Male,40,Clothing,3,300,900,S001,New York,Large,flagship,2024,12,7,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,International Civil Aviation Day,60,Winter,Foggy
550,10/8/2024,1,Female,41,Clothing,1,25,25,S001,New York,Large,flagship,2024,10,8,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,79,Autumn,Foggy
551,1/1/2024,1,Female,40,Clothing,4,300,1200,S001,New York,Large,flagship,2024,1,1,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,New Year's Day,76,Winter,Overcast
552,11/7/2024,1,Female,45,Beauty,2,30,60,S001,New York,Large,flagship,2024,11,7,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Return Day,33,Autumn,Rainy
553,9/21/2024,1,Female,38,Electronics,1,30,30,S001,New York,Large,flagship,2024,9,21,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day of Peace,60,Autumn,Foggy
554,4/26/2024,1,Male,38,Electronics,2,30,60,S001,New York,Large,flagship,2024,4,26,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Intellectual Property Day,48,Spring,Sunny
555,4/12/2024,1,Female,36,Beauty,2,500,1000,S001,New York,Large,flagship,2024,4,12,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day of Human Space Flight,38,Spring,Sunny
556,1/13/2024,1,Male,53,Electronics,4,25,100,S001,New York,Large,flagship,2024,1,13,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,Stephen Foster Memorial Day,78,Winter,Overcast
557,10/22/2024,1,Female,59,Beauty,2,500,1000,S001,New York,Large,flagship,2024,10,22,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,55,Autumn,Rainy
558,5/8/2024,1,Male,63,Electronics,3,25,75,S001,New York,Large,flagship,2024,5,8,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Time of Remembrance and Reconciliation for Those Who Lost Their Lives during the Second World War,33,Spring,Sunny
559,11/1/2024,1,Female,19,Beauty,4,50,200,S001,New York,Large,flagship,2024,11,1,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,All Saints' Day,66,Autumn,Cloudy
560,5/27/2024,1,Male,51,Clothing,3,50,1500,S001,New York,Large,flagship,2024,5,27,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Memorial Day,33,Spring,Sunny
561,10/4/2024,1,Male,29,Beauty,3,30,90,S001,New York,Large,flagship,2024,10,4,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Feast of St Francis of Assisi,45,Autumn,Windy
562,8/4/2024,1,Female,45,Clothing,2,30,60,S001,New York,Large,flagship,2024,8,4,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,Coast Guard Birthday,74,Summer,Heatwave
563,12/9/2024,1,Male,36,Electronics,4,500,2000,S001,New York,Large,flagship,2024,12,9,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Feast of the Immaculate Conception,43,Winter,Snow
564,1/26/2024,1,Female,56,Beauty,3,500,1500,S001,New York,Large,flagship,2024,1,26,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Customs Day,66,Winter,Snow
565,8/29/2024,1,Male,34,Beauty,1,30,30,S001,New York,Large,flagship,2024,8,29,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day against Nuclear Tests,77,Summer,Sunny
566,7/8/2024,1,Male,49,Electronics,2,50,100,S001,New York,Large,flagship,2024,7,8,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Muharram,56,Summer,Hazy
567,2/8/2024,1,Female,46,Electronics,4,25,100,S001,New York,Large,flagship,2024,2,8,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Isra and Mi'raj,31,Winter,Overcast
568,5/5/2024,1,Female,56,Electronics,2,500,1000,S001,New York,Large,flagship,2024,5,5,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,Orthodox Easter,41,Spring,Cloudy
569,10/17/2024,1,Male,48,Clothing,4,25,100,S001,New York,Large,flagship,2024,10,17,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,First Day of Sukkot,48,Autumn,Rainy
570,1/22/2024,1,Male,41,Electronics,1,25,25,S001,New York,Large,flagship,2024,1,22,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,36,Winter,Snow
571,9/8/2024,1,Male,56,Electronics,2,50,100,S001,New York,Large,flagship,2024,9,8,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,International Literacy Day,49,Autumn,Windy
572,8/26/2024,1,Female,46,Beauty,1,25,25,S001,New York,Large,flagship,2024,8,26,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Janmashtami,40,Summer,Drizzle
573,12/9/2024,1,Female,33,Electronics,4,300,1200,S001,New York,Large,flagship,2024,12,9,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Feast of the Immaculate Conception,38,Winter,Foggy
574,1/15/2024,1,Male,27,Electronics,4,25,100,S001,New York,Large,flagship,2024,1,15,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Martin Luther King Jr. Day,59,Winter,Overcast
575,11/2/2024,1,Male,31,Electronics,4,25,100,S001,New York,Large,flagship,2024,11,2,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,All Souls' Day,73,Autumn,Cloudy
576,8/31/2024,1,Male,62,Beauty,2,30,60,S001,New York,Large,flagship,2024,8,31,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day for People of African Descent,39,Summer,Heatwave
577,8/21/2024,1,Male,22,Beauty,2,500,10000,S001,New York,Large,flagship,2024,8,21,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day of Remembrance of and Tribute to the Victims of Terrorism,77,Summer,Sunny
578,4/9/2024,1,Male,37,Electronics,3,300,900,S001,New York,Large,flagship,2024,4,9,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,National Library Workers' Day,59,Spring,Showers
579,10/29/2024,1,Female,30,Electronics,2,25,50,S001,New York,Large,flagship,2024,10,29,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Stroke Day,54,Autumn,Rainy
580,11/2/2024,1,Female,42,Clothing,3,30,90,S001,New York,Large,flagship,2024,11,2,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,All Souls' Day,68,Autumn,Foggy
581,7/4/2024,1,Male,28,Clothing,1,500,500,S001,New York,Large,flagship,2024,7,4,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Independence Day,51,Summer,Hazy
582,6/4/2024,1,Female,20,Clothing,1,50,50,S001,New York,Large,flagship,2024,6,4,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day of Innocent Children Victims of Aggression,61,Summer,Hazy
583,10/11/2024,1,Female,59,Electronics,1,500,500,S001,New York,Large,flagship,2024,10,11,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day of the Girl Child,48,Autumn,Foggy
584,10/13/2024,1,Female,23,Electronics,3,25,75,S001,New York,Large,flagship,2024,10,13,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,Navy Birthday,74,Autumn,Overcast
585,4/26/2024,1,Male,45,Beauty,3,30,90,S001,New York,Large,flagship,2024,4,26,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Intellectual Property Day,73,Spring,Showers
586,1/31/2024,1,Male,24,Clothing,3,300,900,S001,New York,Large,flagship,2024,1,31,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,70,Winter,Overcast
587,2/8/2024,1,Female,35,Electronics,3,25,75,S001,New York,Large,flagship,2024,2,8,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Isra and Mi'raj,37,Winter,Sunny
588,1/17/2024,1,Female,49,Clothing,2,500,1000,S001,New York,Large,flagship,2024,1,17,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,37,Winter,Overcast
589,3/13/2024,1,Male,46,Clothing,2,25,50,S008,San Diego,Large,flagship,2024,3,13,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,53,Spring,Light Rain
590,8/5/2024,1,Male,22,Electronics,3,500,1500,S008,San Diego,Large,flagship,2024,8,5,Monday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,76,Summer,Hazy
591,10/29/2024,1,Female,39,Beauty,3,300,900,S008,San Diego,Large,flagship,2024,10,29,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,World Stroke Day,65,Autumn,Windy
592,11/6/2024,1,Female,40,Beauty,3,500,1500,S008,San Diego,Large,flagship,2024,11,6,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,51,Autumn,Cloudy
593,4/30/2024,1,Female,56,Beauty,3,25,75,S008,San Diego,Large,flagship,2024,4,30,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Last Day of Passover,61,Spring,Showers
594,2/21/2024,1,Female,43,Clothing,1,300,300,S008,San Diego,Large,flagship,2024,2,21,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Mother Language Day,59,Winter,Overcast
595,5/23/2024,1,Female,20,Electronics,4,500,2000,S008,San Diego,Large,flagship,2024,5,23,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day to End Obstetric Fistula,68,Spring,Light Rain
596,3/25/2024,1,Female,22,Electronics,2,50,100,S008,San Diego,Large,flagship,2024,3,25,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Holi,57,Spring,Light Rain
597,7/9/2024,1,Female,47,Clothing,2,50,100,S008,San Diego,Large,flagship,2024,7,9,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,63,Summer,Drizzle
598,12/26/2024,1,Female,32,Beauty,4,50,200,S008,San Diego,Large,flagship,2024,12,26,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Chanukah/Hanukkah (first day),71,Winter,Snow
599,3/25/2024,1,Female,55,Electronics,1,500,500,S008,San Diego,Large,flagship,2024,3,25,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Holi,55,Spring,Light Rain
600,12/17/2024,1,Female,50,Electronics,4,300,1200,S008,San Diego,Large,flagship,2024,12,17,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Pan American Aviation Day,50,Winter,Foggy
601,4/28/2024,1,Female,47,Beauty,2,25,50,S008,San Diego,Large,flagship,2024,4,28,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,World Day for Safety and Health at Work,57,Spring,Hazy
602,8/8/2024,1,Male,48,Clothing,2,50,100,S008,San Diego,Large,flagship,2024,8,8,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,53,Summer,Drizzle
603,4/23/2024,1,Female,21,Beauty,2,300,600,S008,San Diego,Large,flagship,2024,4,23,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Passover (first day),52,Spring,Cloudy
604,3/12/2024,1,Female,57,Clothing,1,500,500,S008,San Diego,Large,flagship,2024,3,12,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Ramadan Starts,60,Spring,Showers
605,7/17/2024,1,Female,45,Clothing,1,50,50,S008,San Diego,Large,flagship,2024,7,17,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Ashura,75,Summer,Sunny
606,11/8/2024,1,Male,64,Electronics,4,30,120,S008,San Diego,Large,flagship,2024,11,8,Friday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,79,Autumn,Overcast
607,4/12/2024,1,Female,39,Beauty,1,300,300,S008,San Diego,Large,flagship,2024,4,12,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Human Space Flight,53,Spring,Hazy
608,10/4/2024,1,Male,40,Clothing,2,30,60,S008,San Diego,Large,flagship,2024,10,4,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Feast of St Francis of Assisi,72,Autumn,Rainy
609,1/10/2024,1,Male,31,Electronics,4,50,200,S008,San Diego,Large,flagship,2024,1,10,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,53,Winter,Sunny
610,2/10/2024,1,Male,62,Beauty,2,50,100,S008,San Diego,Large,flagship,2024,2,10,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,World Pulses Day,72,Winter,Sunny
611,12/4/2024,1,Male,45,Beauty,3,500,1500,S008,San Diego,Large,flagship,2024,12,4,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Banks,79,Winter,Overcast
612,4/19/2024,1,Female,42,Beauty,2,25,50,S008,San Diego,Large,flagship,2024,4,19,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Arbor Day,69,Spring,Hazy
613,12/20/2024,1,Female,30,Electronics,4,50,200,S008,San Diego,Large,flagship,2024,12,20,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Human Solidarity Day,62,Winter,Overcast
614,12/10/2024,1,Male,20,Beauty,2,30,60,S008,San Diego,Large,flagship,2024,12,10,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Human Rights Day,68,Winter,Foggy
615,10/20/2024,1,Male,20,Clothing,1,50,50,S008,San Diego,Large,flagship,2024,10,20,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,FALSE,,74,Autumn,Windy
616,6/23/2024,1,Female,62,Beauty,4,30,5020,S008,San Diego,Large,flagship,2024,6,23,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,Public Service Day,56,Summer,Sunny
617,5/8/2024,1,Female,18,Electronics,1,500,500,S008,San Diego,Large,flagship,2024,5,8,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Time of Remembrance and Reconciliation for Those Who Lost Their Lives during the Second World War,77,Spring,Light Rain
618,2/20/2024,1,Male,54,Clothing,4,25,100,S008,San Diego,Large,flagship,2024,2,20,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,World Day of Social Justice,61,Winter,Snow
619,9/6/2024,1,Female,22,Clothing,4,300,1200,S008,San Diego,Large,flagship,2024,9,6,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Ganesh Chaturthi,50,Autumn,Windy
620,5/16/2024,1,Female,18,Beauty,1,30,30,S008,San Diego,Large,flagship,2024,5,16,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Living Together in Peace,60,Spring,Sunny
621,1/30/2024,1,Male,51,Electronics,1,500,500,S008,San Diego,Large,flagship,2024,1,30,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,63,Winter,Foggy
622,11/1/2024,1,Male,31,Electronics,3,300,900,S008,San Diego,Large,flagship,2024,11,1,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,All Saints' Day,74,Autumn,Overcast
623,7/26/2024,1,Male,54,Beauty,2,50,100,S008,San Diego,Large,flagship,2024,7,26,Friday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,77,Summer,Drizzle
624,3/3/2024,1,Female,22,Electronics,2,25,50,S008,San Diego,Large,flagship,2024,3,3,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,World Wildlife Day,65,Spring,Showers
625,1/21/2024,1,Female,42,Beauty,1,30,30,S008,San Diego,Large,flagship,2024,1,21,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,World Religion Day,78,Winter,Snow
626,10/26/2024,1,Female,57,Beauty,1,50,50,S008,San Diego,Large,flagship,2024,10,26,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,FALSE,,78,Autumn,Windy
627,2/7/2024,1,Female,24,Beauty,3,500,1500,S008,San Diego,Large,flagship,2024,2,7,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,National Girls and Women in Sports Day,58,Winter,Foggy
628,2/5/2024,1,Female,47,Clothing,1,25,25,S008,San Diego,Large,flagship,2024,2,5,Monday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,65,Winter,Snow
629,5/26/2024,1,Female,53,Clothing,2,500,1000,S008,San Diego,Large,flagship,2024,5,26,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,Trinity Sunday,70,Spring,Showers
630,5/16/2024,1,Female,48,Clothing,2,300,600,S008,San Diego,Large,flagship,2024,5,16,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Living Together in Peace,74,Spring,Sunny
631,1/27/2024,1,Male,53,Clothing,2,30,60,S008,San Diego,Large,flagship,2024,1,27,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Commemoration in Memory of the Victims of the Holocaust,54,Winter,Snow
632,2/17/2024,1,Male,53,Electronics,4,500,2000,S008,San Diego,Large,flagship,2024,2,17,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,FALSE,,52,Winter,Overcast
633,5/15/2024,1,Female,55,Electronics,4,30,120,S008,San Diego,Large,flagship,2024,5,15,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Families,67,Spring,Hazy
634,12/20/2024,1,Female,30,Beauty,3,300,9000,S008,San Diego,Large,flagship,2024,12,20,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Human Solidarity Day,59,Winter,Sunny
635,3/18/2024,1,Female,57,Clothing,4,30,120,S008,San Diego,Large,flagship,2024,3,18,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Evacuation Day observed,79,Spring,Sunny
636,1/19/2024,1,Female,42,Clothing,1,30,30,S008,San Diego,Large,flagship,2024,1,19,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Robert E. Lee's Birthday,55,Winter,Overcast
637,7/3/2024,1,Male,25,Electronics,4,50,200,S008,San Diego,Large,flagship,2024,7,3,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,66,Summer,Heatwave
638,11/14/2024,1,Female,39,Electronics,4,25,100,S008,San Diego,Large,flagship,2024,11,14,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,World Diabetes Day,70,Autumn,Windy
639,5/2/2024,1,Male,40,Beauty,1,50,50,S008,San Diego,Large,flagship,2024,5,2,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,World Tuna Day,79,Spring,Cloudy
640,6/20/2024,1,Male,63,Electronics,4,25,100,S008,San Diego,Large,flagship,2024,6,20,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,World Refugee Day,73,Summer,Heatwave
641,1/13/2024,1,Female,19,Clothing,4,300,1200,S008,San Diego,Large,flagship,2024,1,13,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,Stephen Foster Memorial Day,63,Winter,Snow
642,2/5/2024,1,Male,34,Clothing,3,50,150,S008,San Diego,Large,flagship,2024,2,5,Monday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,68,Winter,Snow
643,9/18/2024,1,Female,42,Beauty,4,50,200,S008,San Diego,Large,flagship,2024,9,18,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Equal Pay Day,68,Autumn,Windy
644,1/20/2024,1,Male,24,Beauty,1,50,50,S008,San Diego,Large,flagship,2024,1,20,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,FALSE,,59,Winter,Sunny
645,5/11/2024,1,Female,40,Clothing,1,30,30,S008,San Diego,Large,flagship,2024,5,11,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,World Migratory Bird Day,78,Spring,Cloudy
646,10/11/2024,1,Female,36,Electronics,4,50,200,S008,San Diego,Large,flagship,2024,10,11,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of the Girl Child,51,Autumn,Windy
647,3/7/2024,1,Male,63,Clothing,4,500,2000,S008,San Diego,Large,flagship,2024,3,7,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,59,Spring,Sunny
648,6/4/2024,1,Female,18,Electronics,1,50,50,S008,San Diego,Large,flagship,2024,6,4,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Innocent Children Victims of Aggression,67,Summer,Clear Skies
649,6/5/2024,1,Female,25,Electronics,1,50,50,S008,San Diego,Large,flagship,2024,6,5,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,World Environment Day,65,Summer,Hazy
650,5/27/2024,1,Female,64,Clothing,4,500,2000,S008,San Diego,Large,flagship,2024,5,27,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Memorial Day,79,Spring,Showers
651,8/9/2024,1,Male,20,Clothing,2,30,60,S008,San Diego,Large,flagship,2024,8,9,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of the World's Indigenous People,75,Summer,Sunny
652,8/15/2024,1,Male,52,Electronics,4,50,200,S008,San Diego,Large,flagship,2024,8,15,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Assumption of Mary,79,Summer,Heatwave
653,12/4/2024,1,Female,33,Beauty,3,50,150,S008,San Diego,Large,flagship,2024,12,4,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Banks,52,Winter,Foggy
654,12/6/2024,1,Female,31,Clothing,3,500,1500,S008,San Diego,Large,flagship,2024,12,6,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,St Nicholas Day,61,Winter,Overcast
655,11/21/2024,1,Female,48,Beauty,2,30,60,S008,San Diego,Large,flagship,2024,11,21,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,World Television Day,61,Autumn,Cloudy
656,7/16/2024,1,Female,40,Clothing,3,30,90,S008,San Diego,Large,flagship,2024,7,16,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Rural Transit Day,66,Summer,Sunny
657,4/1/2024,1,Female,39,Beauty,4,300,1200,S008,San Diego,Large,flagship,2024,4,1,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,April Fool's Day,67,Spring,Cloudy
658,1/26/2024,1,Female,27,Beauty,1,50,50,S008,San Diego,Large,flagship,2024,1,26,Friday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,International Customs Day,65,Winter,Sunny
659,10/14/2024,1,Male,57,Clothing,1,50,50,S008,San Diego,Large,flagship,2024,10,14,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Columbus Day,72,Autumn,Foggy
660,9/1/2024,1,Male,43,Clothing,2,300,600,S008,San Diego,Large,flagship,2024,9,1,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,FALSE,,55,Autumn,Overcast
661,11/23/2024,1,Female,40,Electronics,1,300,300,S008,San Diego,Large,flagship,2024,11,23,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,FALSE,,50,Autumn,Overcast
662,5/21/2024,1,Male,59,Clothing,3,500,1500,S008,San Diego,Large,flagship,2024,5,21,Tuesday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,World Day for Cultural Diversity for Dialogue and Development,51,Spring,Hazy
663,8/14/2024,1,Male,53,Beauty,4,300,1200,S008,San Diego,Large,flagship,2024,8,14,Wednesday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,68,Summer,Drizzle
664,5/20/2024,1,Male,54,Clothing,3,25,75,S008,San Diego,Large,flagship,2024,5,20,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Whit Monday,64,Spring,Hazy
665,8/1/2024,1,Female,29,Electronics,1,500,500,S008,San Diego,Large,flagship,2024,8,1,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Colorado Day,57,Summer,Heatwave
666,7/28/2024,1,Female,62,Electronics,3,50,150,S008,San Diego,Large,flagship,2024,7,28,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,World Hepatitis Day,58,Summer,Drizzle
667,9/2/2024,1,Male,46,Beauty,4,300,1200,S008,San Diego,Large,flagship,2024,9,2,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Labor Day,60,Autumn,Windy
668,1/15/2024,1,Male,53,Clothing,1,500,500,S008,San Diego,Large,flagship,2024,1,15,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Martin Luther King Jr. Day,61,Winter,Overcast
669,8/8/2024,1,Female,60,Clothing,4,300,1200,S008,San Diego,Large,flagship,2024,8,8,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,FALSE,,64,Summer,Heatwave
670,6/17/2024,1,Male,47,Clothing,4,300,1200,S008,San Diego,Large,flagship,2024,6,17,Monday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Eid al-Adha,69,Summer,Sunny
671,1/27/2024,1,Male,29,Clothing,4,25,100,S008,San Diego,Large,flagship,2024,1,27,Saturday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,International Day of Commemoration in Memory of the Victims of the Holocaust,52,Winter,Snow
672,11/7/2024,1,Female,33,Clothing,1,500,500,S008,San Diego,Large,flagship,2024,11,7,Thursday,FALSE,1,FALSE,32.7174202,-117.162772,TRUE,Return Day,58,Autumn,Rainy
673,6/9/2024,1,Male,43,Clothing,4,50,200,S008,San Diego,Large,flagship,2024,6,9,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,FALSE,,78,Summer,Hazy
674,2/25/2024,1,Male,38,Electronics,3,300,900,S008,San Diego,Large,flagship,2024,2,25,Sunday,TRUE,1,FALSE,32.7174202,-117.162772,TRUE,African-American Scientist and Inventor Day,51,Winter,Snow
